"order_id","date","status","asin","quantity","price","discount","city","state","zip"
"112-1724886-6128218",2024-12-15 07:07:31,"Shipped","B0DBYX9CK6",1,69.99,17.5,"SHREWSBURY","MA","01545"
"112-7800835-1479427",2024-12-15 06:32:18,"Shipped","B0DBVM69Y6",1,149.99,40,"CHESAPEAKE","VA","23320"
"112-8316916-9570660",2024-12-15 06:17:45,"Shipped","B0DBVM69Y6",1,149.99,40,"SAINT JAMES","MO","65559"
"111-0169353-1228240",2024-12-15 06:13:18,"Shipped","B0DBYP9F11",1,38.99,9.75,"ELMIRA","NY","14904"
"114-7224892-3205060",2024-12-15 04:58:13,"Shipped","B0DBYP9F11",1,38.99,9.75,"BONIFAY","FL","32425"
"113-6783129-2898621",2024-12-15 03:50:21,"Shipped","B0DBYY5XMP",1,38.99,9.75,"WENTZVILLE","MO","63385"
"114-8406648-8297009",2024-12-14 21:34:58,"Shipped","B0DBVM7S5P",1,109.99,40,"WAPPINGERS FALLS","NY","12590"
"111-3010491-9185021",2024-12-14 21:11:57,"Shipped","B0DBYZRL7Z",1,189.99,50,"LOUISVILLE","OH","44641"
"112-3653566-5628207",2024-12-14 20:52:03,"Shipped","B0DBVN24HV",1,189.99,40,"BUFFALO","NY","14224"
"112-6863566-5882647",2024-12-14 20:25:13,"Shipped","B0DBVM69Y6",1,149.99,40,"Wichita","KS","67230"
"111-9049183-3567425",2024-12-14 19:23:15,"Shipped","B0DBZGL9YS",1,159.99,30,"SMYRNA","GA","30080"
"111-9049183-3567425",2024-12-14 19:23:15,"Shipped","B0DBYSVWYJ",1,159.99,40,"SMYRNA","GA","30080"
"113-2305780-8203401",2024-12-14 18:42:37,"Shipped","B0DBY8NGRN",1,159.99,40,"WHITTIER","CA","90601"
"112-6928513-4377024",2024-12-14 15:13:11,"Shipped","B0DBYV567L",1,119.99,40,"MANCHESTER","NH","03102"
"112-3650226-0556256",2024-12-14 14:59:21,"Shipped","B0DBZ5DYF4",1,119.99,40,"LOS ANGELES","CA","90035"
"114-8903579-8875433",2024-12-14 14:52:26,"Shipped","B0DBYMRB1C",1,38.99,1.95,"HILO","HI","96720"
"111-0704904-9813800",2024-12-14 13:43:49,"Shipped","B0DBVM69Y6",1,149.99,40,"Newport","MI","48166"
"114-8153316-1665017",2024-12-14 12:38:07,"Shipped","B0DBY8NGRN",1,159.99,0,"COOKEVILLE","TN","38501"
"114-7348718-0868205",2024-12-14 12:04:53,"Shipped","B0DBY8NGRN",1,159.99,40,"SPARKS","NV","89436"
"112-5712134-1199437",2024-12-14 10:11:21,"Shipped","B0DBZ5DYF4",1,119.99,40,"FORT SMITH","AR","72903"
"111-2093105-2653005",2024-12-14 09:02:40,"Shipped","B0DBVJDNXF",1,119.99,40,"TURLOCK","CA","95382"
"111-2812863-3946609",2024-12-14 08:04:28,"Shipped","B0DBY8NGRN",1,159.99,40,"CARTERET","NJ","07008"
"111-3878065-0953009",2024-12-14 07:42:36,"Shipped","B0DBYYVZMX",1,69.99,17.5,"ST PETERSBURG","FL","33703"
"112-8035999-5773061",2024-12-14 06:28:19,"Shipped","B0DBYYVZMX",1,69.99,17.5,"tel aviv","","63262"
"111-7776964-0286656",2024-12-14 05:28:04,"Shipped","B0DBY8NGRN",1,159.99,40,"PARDEEVILLE","WI","53954"
"113-0808702-0854661",2024-12-14 05:06:42,"Shipped","B0DBYVNMF8",1,159.99,40,"Hongkong","",""
"113-0879748-4808264",2024-12-14 03:26:04,"Shipped","B0DBYMRB1C",1,38.99,0,"APO","AE","09114"
"112-6370691-0342658",2024-12-13 21:07:53,"Shipped","B0DBVM7S5P",1,109.99,40,"MEQUON","WI","53097"
"113-8953453-0708258",2024-12-13 18:47:43,"Shipped","B0DBYX9CK6",1,69.99,17.5,"BLOUNTS CREEK","NC","27814"
"112-5563326-1130656",2024-12-13 18:05:38,"Shipped","B0DBVPKNL7",1,109.99,40,"UTICA","NY","13501"
"111-1441177-9176207",2024-12-13 17:22:43,"Shipped","B0DBVPWW8F",2,77.98,0,"SEBASTIAN","FL","32958"
"113-9502372-5985834",2024-12-13 17:05:03,"Shipped","B0DBZB9JY5",1,69.99,17.5,"GEARHART","OR","97138"
"112-3780254-7384216",2024-12-13 17:03:38,"Shipped","B0DBVKBXCB",1,149.99,40,"LIBERTYVILLE","IL","60048"
"111-7879368-9341867",2024-12-13 16:57:36,"Shipped","B0DBVM7S5P",1,109.99,40,"RUSSELLVILLE","AR","72802"
"111-4686516-8811466",2024-12-13 15:46:35,"Shipped","B0DBZ767W8",1,199.99,40,"CORONA","CA","92881"
"113-5762826-3896200",2024-12-13 15:29:30,"Shipped","B0DBY8NGRN",1,159.99,40,"PLANTATION","FL","33317"
"113-8304626-4602632",2024-12-13 15:02:37,"Shipped","B0DBYW49QF",1,119.99,40,"MUNSTER","IN","46321"
"111-4098436-2766650",2024-12-13 14:37:31,"Shipped","B0DBY8NGRN",1,159.99,0,"LIMESTONE","TN","37681"
"111-4928543-9772257",2024-12-13 12:21:04,"Shipped","B0DBYMRB1C",1,38.99,1.95,"SUMMIT","WI","53066"
"114-7411546-3601066",2024-12-13 09:36:56,"Shipped","B0DBYSVWYJ",1,159.99,40,"REDONDO BEACH","CA","90277"
"113-7126914-4934649",2024-12-13 08:04:53,"Shipped","B0DBYVNMF8",1,159.99,40,"PITTSVILLE","MD","21850"
"112-4925273-0857818",2024-12-13 08:01:50,"Shipped","B0DBYV7V8N",1,69.99,3.5,"OMAHA","NE","68124"
"114-3394105-4876255",2024-12-13 07:32:10,"Shipped","B0DBYW49QF",1,119.99,40,"OREGONIA","OH","45054"
"113-6671289-8453843",2024-12-13 06:43:05,"Shipped","B0DBY8NGRN",1,109.99,0,"CLIFTON","CO","81520"
"111-7939013-4600259",2024-12-13 05:06:19,"Shipped","B0DBYMRB1C",1,38.99,1.95,"BOCA RATON","FL","33486"
"112-2749850-3409855",2024-12-12 21:35:28,"Shipped","B0DBVNT5V3",1,65.99,0,"Bethel Springs","TN","38315"
"114-6620389-4400266",2024-12-12 21:33:14,"Shipped","B0DBYX9CK6",1,69.99,17.5,"RUSSELL SPRINGS","KY","42642"
"114-5920894-7202606",2024-12-12 20:19:01,"Shipped","B0DBYSVWYJ",1,159.99,40,"OKLAHOMA CITY","OK","73107"
"113-5414840-2695440",2024-12-12 19:39:30,"Shipped","B0DBVN24HV",1,189.99,0,"BIXBY","OK","74008"
"111-9361373-9273020",2024-12-12 19:32:52,"Shipped","B0DBVNT5V3",1,65.99,13.2,"MIAMI","FL","33182"
"112-6213942-6365028",2024-12-12 13:55:05,"Shipped","B0DBVM69Y6",1,149.99,40,"Tucson","AZ","85715"
"114-6544716-4309027",2024-12-12 13:26:46,"Shipped","B0DBVM69Y6",1,149.99,40,"AIKEN","SC","29803"
"111-7140700-4272254",2024-12-12 09:40:38,"Shipped","B0DBVL7HCW",1,49.99,12.5,"POWELL","TN","37849"
"111-3576217-2254616",2024-12-12 08:18:20,"Shipped","B0DBYV7V8N",1,69.99,3.5,"DALLAS","TX","75207"
"111-5634735-9221005",2024-12-12 04:00:00,"Shipped","B0DBVM7S5P",1,109.99,0,"WOODBRIDGE","NEW JERSEY","07095"
"112-2021180-2572220",2024-12-11 19:12:40,"Shipped","B0DBVMDM69",1,149.99,40,"NUTLEY","NJ","07110"
"113-2437933-2674610",2024-12-11 19:11:13,"Shipped","B0DBYV7V8N",1,69.99,0,"DREXEL HILL","PA","19026"
"112-7820781-6721002",2024-12-11 18:29:14,"Shipped","B0DBZ76XQH",1,69.99,17.5,"FREDERICKSBURG","VA","22405"
"111-4938732-9978657",2024-12-11 16:19:22,"Shipped","B0DBYX9CK6",1,69.99,17.5,"CARROLLTON","KY","41008"
"112-8110741-7537860",2024-12-11 13:02:07,"Shipped","B0DBVM69Y6",1,149.99,40,"MIAMI","FL","33142"
"112-8197526-9449022",2024-12-11 12:35:35,"Shipped","B0DBYVNMF8",1,159.99,40,"Temple","TX","76501"
"113-8450769-6333857",2024-12-11 09:57:04,"Shipped","B0DBYV567L",1,119.99,40,"HOUSTON","TX","77036"
"112-2413749-8192215",2024-12-11 09:37:16,"Shipped","B0DBYV567L",1,119.99,40,"FERRIS","TX","75125"
"112-5265595-6325826",2024-12-11 07:31:24,"Shipped","B0DBVPWW8F",1,38.99,0,"HOMESTEAD","FL","33031"
"112-5147227-1135414",2024-12-11 05:10:26,"Shipped","B0DBY8NGRN",1,159.99,20,"CASCO","MI","48064"
"111-1124564-6040241",2024-12-11 03:37:46,"Shipped","B0DBZ767W8",1,199.99,40,"FALL RIVER","MA","02721"
"114-3817192-9342622",2024-12-10 20:28:09,"Shipped","B0DBYZ1P1H",1,219.99,0,"SAN FRANCISCO","CA","94127"
"111-1850602-9433068",2024-12-10 20:16:02,"Shipped","B0DBYV567L",1,119.99,40,"Leander","TX","78641"
"111-0841470-3033037",2024-12-10 20:01:06,"Shipped","B0DBYP9F11",1,38.99,3.9,"COPLAY","PA","18037"
"114-1579803-0571433",2024-12-10 16:12:00,"Shipped","B0DBVN24HV",1,189.99,40,"QUINCY","FL","32351"
"114-6027274-2146624",2024-12-10 15:36:59,"Shipped","B0DBYMRB1C",1,38.99,0,"LEVITTOWN","NY","11756"
"113-6149277-1543414",2024-12-10 15:00:12,"Shipped","B0DBVPWW8F",1,38.99,0,"OKLAHOMA CITY","OK","73112"
"114-3227594-7544202",2024-12-10 14:39:49,"Shipped","B0DBZ3PDH4",1,159.99,40,"Elizabeth","Nj","07202"
"113-5172245-0990630",2024-12-10 13:40:59,"Shipped","B0DBYV7V8N",1,69.99,0,"INDIANAPOLIS","IN","46205"
"113-7446530-2165854",2024-12-10 13:32:23,"Shipped","B0DBVPKNL7",1,109.99,40,"FORT WAYNE","IN","46845"
"114-6974668-1342600",2024-12-10 13:17:21,"Shipped","B0DBVM7S5P",1,109.99,40,"WHITTIER","CA","90601"
"114-2721653-3402613",2024-12-10 12:53:36,"Shipped","B0DBYYXW44",1,219.99,0,"CANTON","GA","30115"
"112-8382367-4049000",2024-12-10 12:25:01,"Shipped","B0DBYV7V8N",1,69.99,0,"HOUSTON","TX","77074"
"111-6009234-9493866",2024-12-10 09:02:24,"Shipped","B0DBZGL9YS",2,319.98,0,"SAN DIEGO","CA","92117"
"113-6201127-0913817",2024-12-10 08:33:06,"Shipped","B0DBYV7V8N",1,69.99,0,"SHREWSBURY","MA","01545"
"113-2748665-3903469",2024-12-10 08:00:28,"Shipped","B0DBY8NGRN",1,159.99,20,"TUCSON","AZ","85745"
"113-8747053-2448229",2024-12-10 06:39:38,"Shipped","B0DBVL7HCW",1,49.99,0,"Ventura","CA","93004"
"112-2323473-9164222",2024-12-10 05:23:51,"Shipped","B0DBYV7V8N",1,69.99,0,"WALTHAM","MA","02451"
"112-8019203-1426655",2024-12-09 23:12:42,"Shipped","B0DBVKS2S4",1,35.99,9,"HANFORD","CA","93230"
"111-3132114-0645862",2024-12-09 22:03:34,"Shipped","B0DBY8NGRN",1,159.99,0,"SAN CARLOS","CA","94070"
"112-5966604-1448255",2024-12-09 21:59:29,"Shipped","B0DBYVNMF8",1,159.99,0,"SOUTH PASADENA","CA","91030"
"111-5024624-6292234",2024-12-09 21:45:03,"Shipped","B0DBYVNMF8",1,159.99,40,"Leander","TX","78641"
"111-1043774-2936262",2024-12-09 21:01:25,"Shipped","B0DBVM7S5P",1,109.99,40,"OCEANSIDE","CA","92058"
"112-1904610-7747413",2024-12-09 19:07:55,"Shipped","B0DBYVNMF8",1,159.99,40,"CHAPEL HILL","NC","27514"
"111-9325932-4597003",2024-12-09 18:39:41,"Shipped","B0DBYY5XMP",1,38.99,9.75,"MASHPEE","MA","02649"
"113-0501892-5411449",2024-12-09 18:34:40,"Shipped","B0DBYY5XMP",1,38.99,0,"MANTECA","CA","95337"
"113-6222847-7953045",2024-12-09 16:50:14,"Shipped","B0DBVPKNL7",1,109.99,40,"WATERTOWN","CT","06795"
"113-7374798-2398631",2024-12-09 16:32:58,"Shipped","B0DBZ3PDH4",1,159.99,40,"SAN DIEGO","CA","92109"
"112-4226091-8483456",2024-12-09 16:08:45,"Shipped","B0DBYSVWYJ",1,159.99,0,"ROANOKE","VA","24015"
"113-3183994-6877066",2024-12-09 15:45:58,"Shipped","B0DBVMDM69",1,149.99,40,"NORTH HOLLYWOOD","CA","91606"
"111-8993430-9157061",2024-12-09 14:51:49,"Shipped","B0DBZ3PDH4",1,159.99,40,"NEW ROCHELLE","NY","10804"
"113-7451127-9929047",2024-12-09 14:50:29,"Shipped","B0DBVNXDMY",1,59.99,12,"JASPER","TN","37347"
"113-7451127-9929047",2024-12-09 14:50:29,"Shipped","B0DBVM2KQN",1,35.99,7.2,"JASPER","TN","37347"
"114-6365615-0306645",2024-12-09 12:24:24,"Shipped","B0DBVPKNL7",1,109.99,40,"WESTFIELD","IN","46074"
"111-7435188-9058657",2024-12-09 11:22:15,"Shipped","B0DBYYXW44",1,219.99,0,"STATEN ISLAND","NY","10308"
"112-8665801-0189843",2024-12-09 09:38:08,"Shipped","B0DBVPKNL7",1,109.99,40,"HIGHLAND MILLS","NY","10930"
"111-6937432-2285044",2024-12-09 07:47:39,"Shipped","B0DBYX9CK6",1,69.99,17.5,"MORENO VALLEY","CA","92551"
"112-0960156-8225012",2024-12-09 07:42:06,"Shipped","B0DBZ2P9PH",1,119.99,35,"MILTON","MA","02186"
"111-3737820-0397034",2024-12-09 07:30:02,"Shipped","B0DBYXH8YW",1,119.99,0,"SAN CARLOS","CA","94070"
"114-0173314-4043478",2024-12-09 07:24:59,"Shipped","B0DBYZ1P1H",1,219.99,40,"PORTLAND","OR","97239"
"113-8740136-8345046",2024-12-09 07:02:22,"Shipped","B0DBZ7YNH5",1,38.99,0,"ORLANDO","FL","32820"
"114-3022010-0061810",2024-12-09 05:54:29,"Shipped","B0DBZ76XQH",1,69.99,0,"APOLLO BEACH","FL","33572"
"113-3109443-4962607",2024-12-09 05:42:25,"Shipped","B0DBZ526W9",1,69.99,17.5,"ROANOKE","VA","24019"
"112-1980408-5982640",2024-12-09 05:06:35,"Shipped","B0DBVNT5V3",1,65.99,0,"INVERNESS","FL","34453"
"113-9712581-1681838",2024-12-09 05:01:46,"Shipped","B0DBYZ1P1H",1,219.99,0,"MANTECA","CA","95337"
"113-9712581-1681838",2024-12-09 05:01:46,"Shipped","B0DBYVNMF8",1,159.99,0,"MANTECA","CA","95337"
"113-1630654-6547410",2024-12-08 22:03:33,"Shipped","B0DBZ7YNH5",1,38.99,0,"WASHINGTON","DC","20001"
"112-0395350-5075433",2024-12-08 15:55:10,"Shipped","B0DBYY5XMP",1,38.99,9.75,"MADISON","AL","35756"
"114-8796181-4707421",2024-12-08 12:43:49,"Shipped","B0DBZ1H9PP",1,159.99,0,"DURANGO","CO","81301"
"113-3818870-5681805",2024-12-08 12:32:01,"Shipped","B0DBYV7V8N",1,69.99,0,"Mt Vernon","TX","75457"
"114-8928293-5837812",2024-12-08 12:20:56,"Shipped","B0DBYZ1P1H",1,219.99,40,"LONGVIEW","TX","75604"
"111-7458374-7677044",2024-12-08 11:35:17,"Shipped","B0DBZ76XQH",1,69.99,0,"BROOKLYN","NY","11212"
"111-2756148-3509018",2024-12-08 09:47:01,"Shipped","B0DBY8NGRN",1,159.99,0,"REDMOND","WA","98052"
"112-7684548-1758606",2024-12-08 09:23:10,"Shipped","B0DBYYXW44",1,219.99,0,"VIRGINIA BEACH","VA","23456"
"113-1626030-2707402",2024-12-08 09:02:52,"Shipped","B0DBYVNMF8",1,159.99,40,"JACKSONVILLE","FL","32211"
"113-3219467-5142611",2024-12-08 07:28:49,"Shipped","B0DBYXH8YW",1,119.99,0,"MAYS LANDING","NJ","08330"
"114-0341291-3005853",2024-12-08 07:04:13,"Shipped","B0DBYVNMF8",1,159.99,40,"SYRACUSE","NY","13212"
"112-6327814-3318603",2024-12-08 06:35:40,"Shipped","B0DBZ697XG",1,38.99,9.75,"RALEIGH","NC","27607"
"114-4949158-3753859",2024-12-07 21:06:12,"Shipped","B0DBZ697XG",1,38.99,9.75,"HAM LAKE","MN","55304"
"112-8904843-9956246",2024-12-07 20:40:12,"Shipped","B0DBYVNMF8",1,159.99,40,"CLEVELAND","OH","44124"
"114-1781059-8057812",2024-12-07 19:27:49,"Shipped","B0DBVM7S5P",1,109.99,14.67,"RENTON","WA","98058"
"114-1781059-8057812",2024-12-07 19:27:49,"Shipped","B0DBVN24HV",1,189.99,25.33,"RENTON","WA","98058"
"111-7211708-1432206",2024-12-07 19:26:21,"Shipped","B0DBYV567L",1,119.99,40,"PAINESVILLE","OH","44077"
"112-4039779-4131455",2024-12-07 18:57:03,"Shipped","B0DBVM7S5P",1,109.99,40,"wilmington","MA","01887"
"114-9342367-8374663",2024-12-07 16:54:52,"Shipped","B0DBVPWW8F",1,38.99,0,"STANTON","MI","48888"
"114-4425128-3841836",2024-12-07 16:43:27,"Shipped","B0DBYVNMF8",1,159.99,0,"BALTIMORE","MD","21214"
"114-4425128-3841836",2024-12-07 16:43:27,"Shipped","B0DBYV567L",1,119.99,0,"BALTIMORE","MD","21214"
"113-1463330-3681853",2024-12-07 16:21:09,"Shipped","B0DBYVNMF8",1,159.99,0,"WILLIAMSTON","MI","48895"
"114-4243323-7029828",2024-12-07 15:02:29,"Shipped","B0DBZ7YNH5",1,38.99,0,"Plymouth","Indiana","46563"
"113-7509274-9954633",2024-12-07 14:24:01,"Shipped","B0DBVM69Y6",1,149.99,0,"DORAVILLE","GA","30360"
"113-0010682-8283459",2024-12-07 13:23:34,"Shipped","B0DBYZRL7Z",1,189.99,50,"PHILADELPHIA","PA","19145"
"113-8264060-4249055",2024-12-07 11:59:29,"Shipped","B0DBVN24HV",1,189.99,0,"TUCSON","AZ","85713"
"113-5382560-1203460",2024-12-07 11:03:39,"Shipped","B0DBYX9CK6",1,69.99,17.5,"BRENTWOOD","CA","94513"
"114-2415282-8666612",2024-12-07 10:52:45,"Shipped","B0DBZ767W8",1,199.99,40,"BEND","OR","97707"
"113-3391997-0629001",2024-12-07 09:14:04,"Shipped","B0DBVN24HV",1,189.99,40,"OSHKOSH","WI","54904"
"114-7266068-2629812",2024-12-07 08:12:18,"Shipped","B0DBZGL9YS",1,159.99,0,"SOUTH ST PAUL","MN","55075"
"114-0825137-3856222",2024-12-07 06:05:48,"Shipped","B0DBVM7S5P",1,109.99,40,"CAPE CORAL","FL","33993"
"114-1440183-2634663",2024-12-07 04:20:11,"Shipped","B0DBVN24HV",1,189.99,40,"CAPE CORAL","FL","33993"
"111-8995371-6779421",2024-12-07 03:42:38,"Shipped","B0DBZ526W9",1,69.99,0,"Billings","MT","59105"
"112-2713958-1505800",2024-12-06 22:52:55,"Shipped","B0DBYW12W5",1,149.99,50,"MINNEAPOLIS","MN","55415"
"111-5342839-8228246",2024-12-06 22:30:44,"Shipped","B0DBZ767W8",1,199.99,40,"LINDEN","NJ","07036"
"113-1635402-1332247",2024-12-06 22:15:49,"Shipped","B0DBYMRB1C",1,38.99,0,"Minneapolis","MN","55401"
"112-0645199-0727408",2024-12-06 20:55:50,"Shipped","B0DBVN24HV",1,189.99,0,"MANNING","SC","29102"
"112-8058718-5673856",2024-12-06 20:36:07,"Shipped","B0DBYYVZMX",1,69.99,0,"SPARTANBURG","SC","29302"
"114-6967732-5735402",2024-12-06 18:49:00,"Shipped","B0DBYXH8YW",1,119.99,0,"Nome","AK","99762"
"114-6630601-3573823",2024-12-06 18:18:03,"Shipped","B0DBYW49QF",1,119.99,0,"DULUTH","MN","55804"
"114-8849521-3750605",2024-12-06 18:04:21,"Shipped","B0DBVMLB8P",1,219.99,0,"INDIANOLA","IA","50125"
"113-9057513-6605803",2024-12-06 17:47:45,"Shipped","B0DBZB9JY5",1,69.99,14,"ROCHESTER","NY","14610"
"114-6076316-4430644",2024-12-06 17:38:20,"Shipped","B0DBY8NGRN",1,159.99,0,"DICKINSON","TX","77539"
"111-7078268-3101847",2024-12-06 17:30:58,"Shipped","B0DBYYXW44",1,219.99,0,"BETHESDA","MD","20814"
"111-5694997-9117844",2024-12-04 01:14:23,"Shipped","B0DBVM69Y6",1,149.99,40,"MELBOURNE","FL","32940"
"114-1252902-2405814",2024-12-03 20:46:40,"Shipped","B0DBVPWW8F",1,38.99,0,"AUBURN","MI","48611"
"111-4281353-2363439",2024-12-03 20:41:54,"Shipped","B0DBVPWW8F",1,38.99,0,"LAKEVILLE","MA","02347"
"111-9450250-7853810",2024-12-03 20:06:10,"Shipped","B0DBVNT5V3",1,65.99,13.2,"ELGIN","IL","60124"
"111-9542664-5536264",2024-12-03 20:05:35,"Shipped","B0DBVLNWGB",1,189.99,40,"LEXINGTON","KY","40514"
"112-2817804-7122669",2024-12-03 18:54:50,"Shipped","B0DBVKS2S4",1,35.99,0,"ST AUGUSTINE","FL","32084"
"111-5007981-6409859",2024-12-03 17:50:00,"Shipped","B0DBYVNMF8",1,159.99,40,"SHELBYVILLE","TN","37160"
"112-0555023-5057039",2024-12-03 17:12:00,"Shipped","B0DBYV7V8N",1,69.99,0,"BRONX","NY","10460"
"113-7630645-9601822",2024-12-03 16:13:19,"Shipped","B0DBVNT5V3",1,65.99,13.2,"BOONVILLE","IN","47601"
"112-8295110-9297058",2024-12-03 12:51:55,"Shipped","B0DBVM69Y6",1,149.99,40,"STERLING HEIGHTS","MI","48314"
"113-7954521-7853847",2024-12-03 12:34:24,"Shipped","B0DBYX9CK6",1,69.99,0,"PARSONSBURG","MD","21849"
"113-7954521-7853847",2024-12-03 12:34:24,"Shipped","B0DBYY5XMP",2,77.98,0,"PARSONSBURG","MD","21849"
"114-2507470-3313808",2024-12-03 10:19:09,"Shipped","B0DBZB9JY5",1,69.99,0,"IRVINGTON","AL","36544"
"112-0823784-9872259",2024-12-03 07:19:08,"Shipped","B0DBVJDNXF",1,119.99,0,"OCEAN ISLE BEACH","NC","28469"
"113-7656980-9876264",2024-12-03 05:29:26,"Shipped","B0DBVMLB8P",1,219.99,0,"TARBORO","NC","27886"
"113-7656980-9876264",2024-12-03 05:29:26,"Shipped","B0DBVJDNXF",1,119.99,0,"TARBORO","NC","27886"
"114-8928567-8325015",2024-12-02 22:56:04,"Shipped","B0DBVMDM69",1,82.49,0,"NASHVILLE","TN","37210"
"113-4602255-4292218",2024-12-02 22:49:40,"Shipped","B0DBZ5DYF4",1,119.99,0,"SAN DIEGO","CA","92127"
"112-0463764-3943410",2024-12-02 22:10:20,"Shipped","B0DBYMRB1C",1,38.99,1.95,"COVINGTON","LA","70433"
"111-0567328-0751415",2024-12-02 21:20:41,"Shipped","B0DBYVNMF8",1,119.5,10,"LARKSPUR","CA","94939"
"113-9350383-8629045",2024-12-02 20:40:25,"Shipped","B0DBZB9JY5",1,55.99,0,"CHESTNUT HILL","MA","02467"
"114-0030596-5680249",2024-12-02 20:36:56,"Shipped","B0DBVM2KQN",1,26.49,0,"Mount Airy","Maryland","21771"
"113-0673891-7245030",2024-12-02 20:12:02,"Shipped","B0DBVM7S5P",1,69.49,0,"ELK GROVE VILLAGE","IL","60007"
"111-0735395-8335413",2024-12-02 20:03:28,"Shipped","B0DBVM69Y6",1,149.99,40,"MILWAUKEE","WI","53211"
"114-1089486-6481835",2024-12-02 19:59:48,"Shipped","B0DBZ56PC3",1,199.99,40,"SAINT CHARLES","MO","63301"
"111-0661521-4744251",2024-12-02 19:43:40,"Shipped","B0DBYZ1P1H",1,219.99,40,"CLERMONT","FL","34715"
"113-5326467-3165807",2024-12-02 19:15:30,"Shipped","B0DBYVNMF8",1,119.5,10,"WACONIA","MN","55387"
"113-3614387-9913035",2024-12-02 19:03:01,"Shipped","B0DBYX9CK6",1,45.49,0,"PHILADELPHIA","PA","19123"
"113-5697248-0908233",2024-12-02 18:46:21,"Shipped","B0DBYV567L",1,79.49,0,"CHICAGO","IL","60613"
"113-4489522-1611426",2024-12-02 18:05:45,"Shipped","B0DBZB9JY5",1,55.99,0,"MANSFIELD","TX","76063"
"114-3813720-6221043",2024-12-02 18:04:45,"Shipped","B0DBYY5XMP",2,57.48,1.72,"LAND O LAKES","FL","34638"
"113-7143415-5594614",2024-12-02 17:59:12,"Shipped","B0DBYX9CK6",1,45.49,2.27,"BURKESVILLE","KY","42717"
"111-3167897-3684236",2024-12-02 17:39:21,"Shipped","B0DBZGL9YS",1,159.99,0,"SAINT LOUIS","MO","63125"
"112-1843153-8158605",2024-12-02 17:18:55,"Shipped","B0DBYY5XMP",1,28.74,0,"HOUSTON","TX","77003"
"114-6429153-5020266",2024-12-02 15:57:13,"Shipped","B0DBVKBXCB",1,149.99,40,"AKRON","OH","44319"
"112-7260967-4102646",2024-12-02 15:49:02,"Shipped","B0DBVKBXCB",1,149.99,0,"WEST LINN","OR","97068"
"112-7806291-8805038",2024-12-02 15:32:19,"Shipped","B0DBYV7V8N",1,69.99,3.5,"LAKE BALBOA","CA","91406"
"111-1228780-4383417",2024-12-02 14:49:59,"Shipped","B0DBYYVZMX",1,52,0,"CHATTANOOGA","TN","37421"
"113-4777013-9218600",2024-12-02 14:35:51,"Shipped","B0DBZ7YNH5",1,0,0,"STILLWATER","OK","74075"
"111-0358712-7973044",2024-12-02 14:23:11,"Shipped","B0DBYMRB1C",1,38.99,0,"CAPE CANAVERAL","FL","32920"
"114-9608669-0016217",2024-12-02 14:11:55,"Shipped","B0DBYX9CK6",1,45.49,0,"WEST FORK","AR","72774"
"111-7397949-5538616",2024-12-02 13:46:57,"Shipped","B0DBYV7V8N",1,69.99,3.5,"OVERLAND PARK","KS","66204"
"111-1874543-0699408",2024-12-02 13:39:42,"Shipped","B0DBYLGSS5",1,28.74,0,"LOMBARD","IL","60148"
"114-3877433-3634655",2024-12-02 13:02:51,"Shipped","B0DBVKBXCB",1,149.99,40,"WALLINGFORD","CT","06492"
"111-3936038-2708245",2024-12-02 11:11:20,"Shipped","B0DBVN24HV",1,148.19,0,"IRVINE","CA","92602"
"112-3111400-2537054",2024-12-02 10:54:54,"Shipped","B0DBYVNMF8",1,119.5,10,"Ariton","AL","36311"
"114-7323363-6465016",2024-12-02 10:28:17,"Shipped","B0DBYV7V8N",1,69.99,3.5,"WILLOW GROVE","PA","19090"
"111-4441491-2418620",2024-12-02 10:22:18,"Shipped","B0DBYVNMF8",1,119.5,0,"Kansas City","Missouri","64155"
"111-5479313-6550642",2024-12-02 09:35:58,"Shipped","B0DBVMLB8P",1,219.99,7.4,"DEFUNIAK SPRINGS","FL","32435"
"111-5479313-6550642",2024-12-02 09:35:58,"Shipped","B0DBVM69Y6",1,149.99,43.7,"DEFUNIAK SPRINGS","FL","32435"
"112-4481126-8611432",2024-12-02 09:15:50,"Shipped","B0DBVNT5V3",1,65.99,16.5,"MANASSAS","VA","20109"
"114-1324047-3108263",2024-12-02 08:59:12,"Shipped","B0DBVM69Y6",1,149.99,40,"Bel Air","MD","21015"
"111-9969229-2051457",2024-12-02 08:42:33,"Shipped","B0DBVPWW8F",1,38.99,0,"WOODINVILLE","WA","98077"
"111-6156022-4243433",2024-12-02 06:52:52,"Shipped","B0DBZB9JY5",1,55.99,0,"PAWTUCKET","RI","02861"
"111-1482258-8881857",2024-12-02 06:48:53,"Shipped","B0DBVLNWGB",1,189.99,50,"WESTLAKE","OHIO","44145"
"112-0805063-4799465",2024-12-02 06:19:06,"Shipped","B0DBZ697XG",1,38.99,1.95,"LONGBOAT KEY","FL","34228"
"113-7549017-4011434",2024-12-02 05:24:31,"Shipped","B0DBZ7YNH5",1,38.99,1.95,"ENGLEWOOD","FL","34223"
"111-5947847-1711468",2024-12-02 05:10:15,"Shipped","B0DBZ3PDH4",1,159.99,50,"LONG BEACH","NY","11561"
"111-3957079-2609860",2024-12-02 04:24:45,"Shipped","B0DBYYXW44",1,219.99,0,"HANFORD","CA","93230"
